ward,walk,age,floor,rent,type,area,,,,,,,,,,,,,,,,,,,,,,
Itabashi,4,7,2,137000,1LDK,44.89,,,,,,,,,,,,,,,,,,,,,,
Itabashi,5,13,2,71000,1R,23.91,,,,,,,,,,,,,,,,,,,,,,
Itabashi,8,6,1,144000,1LDK,43.87,,,,,,,,,,,,,,,,,,,,,,
Itabashi,8,6,1,146000,1LDK,41.13,,,,,,,,,,,,,,,,,,,,,,
Itabashi,3,5,1,70000,1R,10.57,,,,,,,,,,,,,,,,,,,,,,
Itabashi,3,5,2,71500,1R,10.57,,,,,,,,,,,,,,,,,,,,,,
Itabashi,6,8,1,81500,1K,25.55,,,,,,,,,,,,,,,,,,,,,,
Itabashi,6,8,5,110000,1K,25.57,,,,,,,,,,,,,,,,,,,,,,
Itabashi,5,12,7,105000,1K,25.5,,,,,,,,,,,,,,,,,,,,,,
Itabashi,8,9,8,107000,1K,25.97,,,,,,,,,,,,,,,,,,,,,,
Itabashi,10,3,3,126000,1LDK,33.2,,,,,,,,,,,,,,,,,,,,,,
Itabashi,10,3,5,133000,1LDK,33.44,,,,,,,,,,,,,,,,,,,,,,
Itabashi,10,38,3,110000,3DK,55.44,,,,,,,,,,,,,,,,,,,,,,
Itabashi,8,2,1,105000,1K,25.65,,,,,,,,,,,,,,,,,,,,,,
Itabashi,8,2,2,108000,1K,25.65,,,,,,,,,,,,,,,,,,,,,,
Itabashi,10,5,3,90000,1K,25.48,,,,,,,,,,,,,,,,,,,,,,
Itabashi,1,15,7,85000,1K,27.39,,,,,,,,,,,,,,,,,,,,,,
Itabashi,5,4,1,59000,1R,11.73,,,,,,,,,,,,,,,,,,,,,,
Itabashi,5,4,2,60000,1R,11.04,,,,,,,,,,,,,,,,,,,,,,
Itabashi,9,2,1,65000,1R,13.75,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,8,2,110000,1DK,30.35,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,8,2,129000,1LDK,40.07,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,1,1,100000,2K,25.49,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,1,2,103000,2K,25.49,,,,,,,,,,,,,,,,,,,,,,
Nerima,10,9,2,132000,1SLDK,54.08,,,,,,,,,,,,,,,,,,,,,,
Nerima,11,33,6,143000,3LDK,57.75,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,36,2,83000,2DK,40.58,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,6,2,114000,1LDK,30.11,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,6,5,122000,1LDK,30.11,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,7,2,75000,1K,16.64,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,39,2,80000,1LDK,36.45,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,7,4,107000,2K,25.52,,,,,,,,,,,,,,,,,,,,,,
Nerima,9,5,5,99000,1DK,26.1,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,8,1,120000,1LDK,38.06,,,,,,,,,,,,,,,,,,,,,,
Nerima,3,2,6,118000,1LDK,27.7,,,,,,,,,,,,,,,,,,,,,,
Nerima,4,4,4,84000,1K,25.8,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,11,4,85000,1K,20.48,,,,,,,,,,,,,,,,,,,,,,
Nerima,10,14,4,75000,1K,20.59,,,,,,,,,,,,,,,,,,,,,,
Nerima,9,29,5,160000,3LDK,66.59,,,,,,,,,,,,,,,,,,,,,,
Nerima,12,8,1,61500,1K,17.54,,,,,,,,,,,,,,,,,,,,,,
Nerima,9,3,2,135000,1LDK,46.29,,,,,,,,,,,,,,,,,,,,,,
Nerima,10,9,2,132000,1SLDK,54.08,,,,,,,,,,,,,,,,,,,,,,
Nerima,2,14,1,124000,1LDK,40,,,,,,,,,,,,,,,,,,,,,,
Nerima,2,14,3,139000,1LDK,40.84,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,12,1,76000,1K,22.98,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,12,2,79000,1K,30.84,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,12,1,76000,1K,22.98,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,12,1,78000,1K,25.46,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,7,3,169000,2LDK,50.77,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,7,5,175000,2LDK,50.77,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,3,1,76000,1K,20.58,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,7,3,170000,2LDK,53.55,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,0,-1,91000,1R,18.7,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,0,1,95000,1R,18,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,0,2,102000,1R,18.7,,,,,,,,,,,,,,,,,,,,,,
Nerima,15,2,2,145000,2LDK,52.45,,,,,,,,,,,,,,,,,,,,,,
Nerima,11,12,1,125000,1LDK,43.77,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,8,1,78000,1K,22.15,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,15,3,80000,1K,22.09,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,7,4,72000,1K,19.65,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,7,3,74000,1K,19.43,,,,,,,,,,,,,,,,,,,,,,
Nerima,13,10,1,142000,2LDK,52.82,,,,,,,,,,,,,,,,,,,,,,
Nerima,10,5,3,134000,1LDK,40.5,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,6,2,84000,1K,25.17,,,,,,,,,,,,,,,,,,,,,,
Nerima,10,12,2,76000,1K,25,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,16,1,77000,1K,22,,,,,,,,,,,,,,,,,,,,,,
Nerima,4,13,3,135000,1LDK,41.72,,,,,,,,,,,,,,,,,,,,,,
Nerima,4,16,1,133000,1LDK,37.88,,,,,,,,,,,,,,,,,,,,,,
Nerima,9,11,2,99000,1K,26.93,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,17,2,80000,1K,23.77,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,20,3,69000,1K,18,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,15,2,85000,1K,27.39,,,,,,,,,,,,,,,,,,,,,,
Nerima,15,11,1,101500,1LDK,36.41,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,6,2,92000,1K,22.11,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,33,2,128000,3DK,48.14,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,33,2,138000,3DK,54.6,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,17,1,77500,1K,25.84,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,6,1,89000,1K,25.6,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,6,2,148000,1LDK,40.55,,,,,,,,,,,,,,,,,,,,,,
Nerima,11,2,2,160000,2LDK,59.52,,,,,,,,,,,,,,,,,,,,,,
Nerima,9,19,1,72000,1K,22.8,,,,,,,,,,,,,,,,,,,,,,
Nerima,4,9,1,73000,1K,17.16,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,16,2,109000,1DK,33.13,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,5,1,118000,1DK,30.4,,,,,,,,,,,,,,,,,,,,,,
Nerima,4,3,2,78000,1K,20.02,,,,,,,,,,,,,,,,,,,,,,
Nerima,10,18,2,75000,1K,21.18,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,0,2,135000,1LDK,34.96,,,,,,,,,,,,,,,,,,,,,,
Nerima,15,22,1,90000,1LDK,33.39,,,,,,,,,,,,,,,,,,,,,,
Nerima,11,33,2,90000,2DK,40.3,,,,,,,,,,,,,,,,,,,,,,
Nerima,14,0,2,170000,3LDK,63.71,,,,,,,,,,,,,,,,,,,,,,
Nerima,3,10,3,136000,1LDK,40.48,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,7,2,96000,1K,25.81,,,,,,,,,,,,,,,,,,,,,,
Nerima,11,9,2,135000,1LDK,54.07,,,,,,,,,,,,,,,,,,,,,,
Nerima,12,14,1,129000,1LDK,47.23,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,20,5,86000,1K,18.76,,,,,,,,,,,,,,,,,,,,,,
Nerima,13,5,1,125000,1LDK,38.84,,,,,,,,,,,,,,,,,,,,,,
Nerima,9,20,1,70000,1K,21.11,,,,,,,,,,,,,,,,,,,,,,
Nerima,3,4,1,120000,1LDK,33.71,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,0,1,95000,1K,23.6,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,13,2,87000,1K,21.47,,,,,,,,,,,,,,,,,,,,,,
Nerima,12,9,2,130000,1LDK,43.83,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,20,2,105000,1DK,30.64,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,10,1,105000,1K,28.25,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,10,2,95000,1K,29,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,3,8,109000,1R,25.74,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,3,2,154000,1LDK,41.04,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,2,1,95000,1DK,26.01,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,3,2,113000,1SK,25.34,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,3,2,187000,1LDK,40.27,,,,,,,,,,,,,,,,,,,,,,
Nerima,7,16,3,95000,1K,20.77,,,,,,,,,,,,,,,,,,,,,,
Nerima,16,6,2,110000,1LDK,43.79,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,17,3,85000,1K,22.65,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,20,1,60000,1K,20.46,,,,,,,,,,,,,,,,,,,,,,
Nerima,6,8,1,93000,1K,20.29,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,21,3,88000,1K,23.57,,,,,,,,,,,,,,,,,,,,,,
Nerima,9,29,4,170000,3LDK,66.96,,,,,,,,,,,,,,,,,,,,,,
Nerima,12,15,2,134000,1LDK,51.59,,,,,,,,,,,,,,,,,,,,,,
Nerima,13,20,2,99000,1LDK,33.61,,,,,,,,,,,,,,,,,,,,,,
Nerima,5,20,2,79000,1K,21.47,,,,,,,,,,,,,,,,,,,,,,
Nerima,8,1,1,97000,1K,25.85,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,11,1,81000,1LDK,36.41,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,9,2,111000,2LDK,60.1,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,0,1,67000,1K,20.75,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,0,2,68000,1K,20.75,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,0,2,84000,1K,25.27,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,0,5,89000,1K,25.27,,,,,,,,,,,,,,,,,,,,,,
Adachi,5,7,2,91000,1LDK,30.15,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,6,1,69000,1K,13.52,,,,,,,,,,,,,,,,,,,,,,
Adachi,5,13,2,95000,1LDK,30.38,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,8,1,70000,1K,27.62,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,2,2,100000,1LDK,30.55,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,8,1,69000,1K,18.72,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,8,2,69000,1R,18.33,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,8,1,62000,1K,18.63,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,8,2,66000,1K,24.63,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,11,5,110000,1LDK,40.36,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,5,1,90000,1LDK,38.9,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,5,2,99000,1LDK,39.89,,,,,,,,,,,,,,,,,,,,,,
Adachi,16,5,1,90000,1LDK,33.49,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,6,2,82000,1DK,25.36,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,6,4,83500,1DK,25.36,,,,,,,,,,,,,,,,,,,,,,
Adachi,11,6,2,67000,1K,18.27,,,,,,,,,,,,,,,,,,,,,,
Adachi,11,6,1,67000,1K,19.09,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,1,1,69000,1K,19.17,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,1,2,71000,1K,17.31,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,2,1,61000,1K,14.97,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,2,3,68000,1K,18.25,,,,,,,,,,,,,,,,,,,,,,
Adachi,15,17,3,87000,1LDK,35.3,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,17,2,99000,1LDK,44.88,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,17,3,100000,1LDK,44.88,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,11,1,69500,1K,21.46,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,11,4,82000,1K,21.46,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,11,1,69500,1K,21.46,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,11,1,75000,1K,23.6,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,2,1,62000,1K,18.15,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,7,2,65000,1K,16.43,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,14,1,68000,1K,24.88,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,11,1,59000,1K,20.8,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,7,2,134000,2LDK,56.61,,,,,,,,,,,,,,,,,,,,,,
Adachi,14,20,1,87000,2DK,47.77,,,,,,,,,,,,,,,,,,,,,,
Adachi,11,28,1,85000,2DK,44.7,,,,,,,,,,,,,,,,,,,,,,
Adachi,2,13,3,96000,1LDK,44.25,,,,,,,,,,,,,,,,,,,,,,
Adachi,1,15,1,82000,1SK,30,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,6,3,75000,1K,25.5,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,6,4,138000,2LDK,54,,,,,,,,,,,,,,,,,,,,,,
Adachi,15,3,6,93000,1DK,25.82,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,15,3,77000,1K,27.92,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,6,1,59000,1K,16.7,,,,,,,,,,,,,,,,,,,,,,
Adachi,2,5,1,75000,1DK,25.02,,,,,,,,,,,,,,,,,,,,,,
Adachi,2,5,2,77000,1DK,25.14,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,2,1,58000,1K,17.23,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,2,3,65000,1K,17.23,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,9,1,72000,1K,19.37,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,9,3,75000,1K,19.02,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,5,4,73000,1K,25.6,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,5,9,175000,2LDK,56.03,,,,,,,,,,,,,,,,,,,,,,
Adachi,11,5,2,77000,1K,19.44,,,,,,,,,,,,,,,,,,,,,,
Adachi,11,5,2,79000,1K,19.44,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,2,1,73000,1K,18.15,,,,,,,,,,,,,,,,,,,,,,
Adachi,11,3,2,114000,1LDK,38.57,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,17,1,67000,1K,19.87,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,17,2,68000,1K,19.87,,,,,,,,,,,,,,,,,,,,,,
Adachi,6,9,1,73000,1K,25.01,,,,,,,,,,,,,,,,,,,,,,
Adachi,6,9,2,80000,1K,25.05,,,,,,,,,,,,,,,,,,,,,,
Adachi,18,12,2,92000,1LDK,42.31,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,2,2,100000,2K,25.93,,,,,,,,,,,,,,,,,,,,,,
Adachi,3,13,3,125000,2LDK,53.1,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,21,2,73000,1K,22.68,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,2,3,85000,1K,20,,,,,,,,,,,,,,,,,,,,,,
Adachi,6,5,1,120000,1LDK,30.39,,,,,,,,,,,,,,,,,,,,,,
Adachi,13,5,1,111000,1LDK,44.65,,,,,,,,,,,,,,,,,,,,,,
Adachi,4,2,1,106000,1LDK,34,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,20,1,76000,1K,19.87,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,5,1,58000,1K,14.6,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,5,2,59000,1R,15.02,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,6,3,122000,1LDK,30.12,,,,,,,,,,,,,,,,,,,,,,
Adachi,14,11,3,74000,1K,20.93,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,14,2,95000,1DK,35,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,14,5,101000,1DK,35,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,0,1,124000,1LDK,30.3,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,0,2,125000,1LDK,30.3,,,,,,,,,,,,,,,,,,,,,,
Adachi,3,21,1,114000,2LDK,57.93,,,,,,,,,,,,,,,,,,,,,,
Adachi,3,21,2,116000,2LDK,57.65,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,5,3,57000,1K,16.1,,,,,,,,,,,,,,,,,,,,,,
Adachi,12,5,3,95000,1DK,33.13,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,33,7,110000,2LDK,54.2,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,8,2,138000,2LDK,62.52,,,,,,,,,,,,,,,,,,,,,,
Adachi,14,8,4,75000,1K,20.63,,,,,,,,,,,,,,,,,,,,,,
Adachi,15,33,3,111000,3LDK,59.93,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,7,4,84500,1DK,25.81,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,7,3,95500,1DK,25.8,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,10,3,89000,1K,23.18,,,,,,,,,,,,,,,,,,,,,,
Adachi,8,8,3,86000,1K,28.56,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,10,5,73000,1K,20.48,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,10,4,75000,1K,20.48,,,,,,,,,,,,,,,,,,,,,,
Adachi,3,14,1,65000,1K,20.76,,,,,,,,,,,,,,,,,,,,,,
Adachi,7,9,2,61000,1R,16.49,,,,,,,,,,,,,,,,,,,,,,
Adachi,10,18,1,82000,1K,22.35,,,,,,,,,,,,,,,,,,,,,,
Adachi,9,9,11,90000,1K,21,,,,,,,,,,,,,,,,,,,,,,
Adachi,13,11,1,82000,1K,26.08,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,25,4,115000,2LDK,56.61,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,25,3,119000,3LDK,64.54,,,,,,,,,,,,,,,,,,,,,,
Katsushika,5,14,2,82000,1LDK,32,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,7,1,88000,1LDK,29.03,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,6,1,97500,1LDK,34.08,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,6,1,97500,1LDK,34.08,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,12,1,103000,1LDK,37.03,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,3,4,75000,1DK,20.57,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,3,4,76000,1DK,20.55,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,7,3,65000,1K,16.52,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,3,2,70000,1K,15.48,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,8,2,73000,1K,20.01,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,8,1,110000,1LDK,41.27,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,5,4,91000,2K,25.62,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,5,2,100000,2K,27.22,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,9,1,62000,1K,15.82,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,4,2,72500,1K,20.88,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,4,4,78000,1K,20.88,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,2,4,71000,1K,18.36,,,,,,,,,,,,,,,,,,,,,,
Katsushika,5,5,3,106000,1LDK,36.07,,,,,,,,,,,,,,,,,,,,,,
Katsushika,5,5,3,108000,1LDK,36.84,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,5,2,76000,1R,20.61,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,5,12,87000,1R,20.72,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,38,2,65000,2DK,34.78,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,7,3,65000,1K,16.52,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,5,1,65000,1K,17.05,,,,,,,,,,,,,,,,,,,,,,
Katsushika,16,12,1,93000,1LDK,32.68,,,,,,,,,,,,,,,,,,,,,,
Katsushika,12,9,3,67000,1K,20.3,,,,,,,,,,,,,,,,,,,,,,
Katsushika,12,9,8,70000,1K,20.3,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,3,2,90000,1DK,25.68,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,3,7,95000,1DK,25.68,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,6,1,57000,1K,17.27,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,6,1,65000,1K,17.27,,,,,,,,,,,,,,,,,,,,,,
Katsushika,4,4,2,111000,1LDK,40.28,,,,,,,,,,,,,,,,,,,,,,
Katsushika,13,4,2,72500,1K,20.87,,,,,,,,,,,,,,,,,,,,,,
Katsushika,13,4,9,87000,1K,21.05,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,20,1,65000,1K,27,,,,,,,,,,,,,,,,,,,,,,
Katsushika,12,7,3,70000,1K,20.29,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,7,2,129000,1LDK,51.81,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,9,6,78500,1K,21.02,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,24,3,71000,1K,18.3,,,,,,,,,,,,,,,,,,,,,,
Katsushika,17,23,1,125000,3LDK,70.4,,,,,,,,,,,,,,,,,,,,,,
Katsushika,2,7,2,73000,1K,21.45,,,,,,,,,,,,,,,,,,,,,,
Katsushika,12,8,3,74000,1K,18,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,2,11,81500,1K,21.02,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,2,9,88000,1K,21.02,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,4,4,76500,1K,20.49,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,4,3,78000,1K,20.49,,,,,,,,,,,,,,,,,,,,,,
Katsushika,11,22,1,68000,1K,19.87,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,9,1,75500,1K,21.02,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,9,6,78500,1K,21.02,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,4,4,83000,1K,20.53,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,4,5,129000,1LDK,41.07,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,5,4,81500,1K,22.04,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,5,13,87000,1K,21.6,,,,,,,,,,,,,,,,,,,,,,
Katsushika,14,6,5,85000,1K,20.47,,,,,,,,,,,,,,,,,,,,,,
Katsushika,14,6,7,95000,1K,20.47,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,10,2,68000,1R,26.03,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,13,1,88000,1K,31.97,,,,,,,,,,,,,,,,,,,,,,
Katsushika,12,11,3,145000,2LDK,57.68,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,15,1,85000,1K,21.9,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,3,2,84000,1K,21.75,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,3,4,88000,1K,23.26,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,3,1,79000,1K,19.8,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,3,4,84000,1K,19.8,,,,,,,,,,,,,,,,,,,,,,
Katsushika,5,1,2,77000,1K,22.05,,,,,,,,,,,,,,,,,,,,,,
Katsushika,5,37,3,80000,2DK,37.26,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,0,1,176000,2SLDK,65.29,,,,,,,,,,,,,,,,,,,,,,
Katsushika,9,0,1,183000,3LDK,67.49,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,4,2,82000,1K,20.47,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,4,10,85000,1K,20.47,,,,,,,,,,,,,,,,,,,,,,
Katsushika,6,14,2,85000,1K,28.21,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,4,5,89000,1K,21.17,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,4,12,92000,1K,20.27,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,10,1,198000,4LDK,100.63,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,4,1,88000,1K,22.77,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,4,4,91000,1K,21.71,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,3,1,80000,1K,20.19,,,,,,,,,,,,,,,,,,,,,,
Katsushika,8,3,5,83500,1K,20.19,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,21,1,75000,1K,19.87,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,21,3,81000,1K,19.87,,,,,,,,,,,,,,,,,,,,,,
Katsushika,15,32,1,82000,2DK,42.15,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,0,3,93500,1K,25.62,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,0,10,97000,1K,25.62,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,5,1,91000,1K,22.37,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,5,3,95000,1K,22.41,,,,,,,,,,,,,,,,,,,,,,
Katsushika,10,38,1,62000,1DK,25,,,,,,,,,,,,,,,,,,,,,,
Katsushika,11,6,1,87000,1K,22.08,,,,,,,,,,,,,,,,,,,,,,
Katsushika,11,6,5,93000,1K,22.08,,,,,,,,,,,,,,,,,,,,,,
Katsushika,11,5,1,62000,1R,16.94,,,,,,,,,,,,,,,,,,,,,,
Katsushika,11,5,2,68000,1R,18.98,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,14,3,92000,1K,21.11,,,,,,,,,,,,,,,,,,,,,,
Katsushika,7,3,3,150000,2LDK,47.38,,,,,,,,,,,,,,,,,,,,,,
Katsushika,17,0,1,120000,1LDK,40.46,,,,,,,,,,,,,,,,,,,,,,
Katsushika,17,0,2,130000,2LDK,43.72,,,,,,,,,,,,,,,,,,,,,,
Katsushika,2,3,1,78500,1K,21.46,,,,,,,,,,,,,,,,,,,,,,
Katsushika,2,3,5,79000,1K,21.46,,,,,,,,,,,,,,,,,,,,,,
